# subtitle mux queue
# generated_at	2026-06-08 10:00:06
# scan_roots	/Volumes/看	/Volumes/导演们	/Volumes/分类
# columns: status<TAB>folder_path<TAB>message
# status: PENDING, DONE, FAILED
DONE	/Volumes/分类/短篇集/列车	completed 2026-06-08 11:57:48
DONE	/Volumes/分类/短篇集/受监护人	completed 2026-06-08 15:38:54
DONE	/Volumes/分类/短篇集/古尔德的32个短片	completed 2026-06-08 12:05:15
DONE	/Volumes/分类/短篇集/囚鸟	completed 2026-06-08 12:06:10
DONE	/Volumes/分类/短篇集/堤	completed 2026-06-08 12:06:51
DONE	/Volumes/分类/短篇集/大多数人生活在中国	completed 2026-06-08 12:07:25
DONE	/Volumes/分类/短篇集/安德里耶什	completed 2026-06-08 12:08:05
DONE	/Volumes/分类/短篇集/拉丽莎	completed 2026-06-08 12:08:29
DONE	/Volumes/分类/短篇集/新房客	completed 2026-06-08 12:08:43
DONE	/Volumes/分类/短篇集/朦胧的赫拉克利特	completed 2026-06-08 12:09:00
DONE	/Volumes/分类/短篇集/机器人嘉年华	completed 2026-06-08 12:11:09
DONE	/Volumes/分类/短篇集/梦精	completed 2026-06-08 12:12:22
DONE	/Volumes/分类/短篇集/深渊	completed 2026-06-08 12:13:04
DONE	/Volumes/分类/短篇集/游泳的好日子	completed 2026-06-08 15:38:58
DONE	/Volumes/分类/短篇集/火车到站	completed 2026-06-08 12:15:27
DONE	/Volumes/分类/短篇集/电影人的假期	completed 2026-06-08 12:16:02
DONE	/Volumes/分类/短篇集/看雨	completed 2026-06-08 15:39:05
DONE	/Volumes/分类/短篇集/纪念日快乐！	completed 2026-06-08 12:18:02
DONE	/Volumes/分类/短篇集/维尔纽斯童话	completed 2026-06-08 12:18:23
DONE	/Volumes/分类/短篇集/美好的一天	completed 2026-06-08 12:18:38
DONE	/Volumes/分类/短篇集/蜥蜴的变换	completed 2026-06-08 12:19:02
DONE	/Volumes/分类/短篇集/银行事件	completed 2026-06-08 12:19:19
DONE	/Volumes/分类/短篇集/闩	completed 2026-06-08 12:19:39
DONE	/Volumes/分类/短篇集/非关欲望	completed 2026-06-08 12:21:20
DONE	/Volumes/分类/短篇集/马车夫	completed 2026-06-08 12:21:40
DONE	/Volumes/分类/短篇集/骚红	completed 2026-06-08 12:24:23
DONE	/Volumes/分类/科幻·奇幻/下妻物语	completed 2026-06-08 12:25:35
DONE	/Volumes/分类/科幻·奇幻/公寓少女	completed 2026-06-08 12:26:05
DONE	/Volumes/分类/科幻·奇幻/化身博士	completed 2026-06-08 12:26:56
DONE	/Volumes/分类/科幻·奇幻/小木人	completed 2026-06-08 12:27:35
DONE	/Volumes/分类/科幻·奇幻/巧克力情人	completed 2026-06-08 12:29:09
DONE	/Volumes/分类/科幻·奇幻/恐怖游轮	completed 2026-06-08 12:33:01
FAILED	/Volumes/分类/科幻·奇幻/挽救计划	no subtitle files found in /Volumes/分类/科幻·奇幻/挽救计划
DONE	/Volumes/分类/科幻·奇幻/月孩	completed 2026-06-08 12:40:00
DONE	/Volumes/分类/科幻·奇幻/百事一代	completed 2026-06-08 12:44:21
DONE	/Volumes/分类/科幻·奇幻/睡衣男異次元空間	completed 2026-06-08 12:45:44
DONE	/Volumes/分类/科幻·奇幻/空气之魂，云之精灵	completed 2026-06-08 12:47:18
DONE	/Volumes/分类/科幻·奇幻/蝇王	completed 2026-06-08 12:48:14
DONE	/Volumes/分类/纪录/一米四	completed 2026-06-08 12:48:22
DONE	/Volumes/分类/纪录/今日达尔富尔	completed 2026-06-08 12:49:39
DONE	/Volumes/分类/纪录/佩索阿遇上卡瓦菲斯的那个夜晚	completed 2026-06-08 12:50:23
DONE	/Volumes/分类/纪录/冢本图鉴	completed 2026-06-08 12:50:45
DONE	/Volumes/分类/纪录/夏日纪事	completed 2026-06-08 12:56:14
DONE	/Volumes/分类/纪录/天地玄黄	completed 2026-06-08 13:00:14
DONE	/Volumes/分类/纪录/天明屋尚：新·武士藝術	completed 2026-06-08 13:01:50
DONE	/Volumes/分类/纪录/威尼斯和她的情人们	completed 2026-06-08 13:02:00
DONE	/Volumes/分类/纪录/宛若索鸟	completed 2026-06-08 13:02:53
DONE	/Volumes/分类/纪录/家园	completed 2026-06-08 13:06:02
DONE	/Volumes/分类/纪录/愚昧年代	completed 2026-06-08 13:06:23
DONE	/Volumes/分类/纪录/房屋是黑的	completed 2026-06-08 13:06:29
DONE	/Volumes/分类/纪录/會田誠 無氣力大陸	completed 2026-06-08 13:10:48
DONE	/Volumes/分类/纪录/月之阴影	completed 2026-06-08 13:12:38
DONE	/Volumes/分类/纪录/柏林愛樂和第三帝國	completed 2026-06-08 13:12:49
DONE	/Volumes/分类/纪录/石头记录的历史——托卡伊山麓篇	completed 2026-06-08 13:13:02
DONE	/Volumes/分类/纪录/舟越桂：低語呢喃的凝視	completed 2026-06-08 13:13:24
FAILED	/Volumes/分类/纪录/街拍皇帝	mkvmerge failed for /Volumes/分类/纪录/街拍皇帝 with exit code 2
DONE	/Volumes/分类/纪录/设计面面观	completed 2026-06-08 13:17:11
DONE	/Volumes/分类/纪录/贝洛夫兄妹	completed 2026-06-08 13:17:26
DONE	/Volumes/分类/纪录/车站	completed 2026-06-08 13:17:40
DONE	/Volumes/分类/纪录/阿沃·帕特：24个序幕	completed 2026-06-08 13:18:05
DONE	/Volumes/分类/青春·儿童/不害臊的姑娘	completed 2026-06-08 13:18:28
DONE	/Volumes/分类/青春·儿童/保罗街小子们	completed 2026-06-08 13:18:57
DONE	/Volumes/分类/青春·儿童/出生证明	completed 2026-06-08 13:19:18
DONE	/Volumes/分类/青春·儿童/和谐课程	completed 2026-06-08 13:21:01
DONE	/Volumes/分类/青春·儿童/我是一只鹳	completed 2026-06-08 13:21:20
DONE	/Volumes/分类/青春·儿童/污泥	completed 2026-06-08 13:24:49
DONE	/Volumes/分类/青春·儿童/爱上凯斯	completed 2026-06-08 13:25:09
DONE	/Volumes/分类/音乐/午夜旋律	completed 2026-06-08 13:26:29
DONE	/Volumes/分类/音乐/贫民嘻哈王	completed 2026-06-08 13:26:48
DONE	/Volumes/分类/黑色电影/再见吾爱	completed 2026-06-08 13:27:17
DONE	/Volumes/分类/黑色电影/合约杀手	completed 2026-06-08 13:27:36
DONE	/Volumes/分类/黑色电影/哭泣的城市	completed 2026-06-08 13:27:59
DONE	/Volumes/分类/黑色电影/大钟	completed 2026-06-08 13:28:23
DONE	/Volumes/分类/黑色电影/无冕霸王	completed 2026-06-08 13:28:48
DONE	/Volumes/分类/黑色电影/无名街道	completed 2026-06-08 13:29:13
DONE	/Volumes/分类/黑色电影/死吻	completed 2026-06-08 13:29:36
DONE	/Volumes/分类/黑色电影/海角之魂	completed 2026-06-08 13:29:57
DONE	/Volumes/分类/黑色电影/满洲候选人	completed 2026-06-08 13:32:41
DONE	/Volumes/分类/黑色电影/狂恋	completed 2026-06-08 13:33:07
DONE	/Volumes/分类/黑色电影/狙击手	completed 2026-06-08 13:33:24
FAILED	/Volumes/分类/黑色电影/痛苦的报酬	no subtitle files found in /Volumes/分类/黑色电影/痛苦的报酬
FAILED	/Volumes/分类/黑色电影/罗拉秘史	no subtitle files found in /Volumes/分类/黑色电影/罗拉秘史
DONE	/Volumes/分类/黑色电影/追踪	completed 2026-06-08 14:11:42
DONE	/Volumes/分类/黑色电影/阵容	completed 2026-06-08 14:13:24
DONE	/Volumes/导演们/三池崇史/中国鸟人	completed 2026-06-08 14:14:41
DONE	/Volumes/导演们/三池崇史/布鲁斯口琴	completed 2026-06-08 14:15:58
DONE	/Volumes/导演们/三池崇史/拜访者Q	completed 2026-06-08 14:16:50
DONE	/Volumes/导演们/三池崇史/牛头	completed 2026-06-08 14:17:30
DONE	/Volumes/导演们/丹尼斯·维伦纽瓦/边境杀手	completed 2026-06-08 14:24:34
DONE	/Volumes/导演们/乔拉·赫兹/焚尸人	completed 2026-06-08 14:25:11
DONE	/Volumes/导演们/乔拉·赫兹/美女与野兽	completed 2026-06-08 14:26:21
DONE	/Volumes/导演们/亚历克斯·加兰/湮灭	completed 2026-06-08 14:29:13
DONE	/Volumes/导演们/亚历山大·索科洛夫/孤独人类之声	completed 2026-06-08 14:29:40
DONE	/Volumes/导演们/亚历斯·冯·华麦丹/北方小镇奇谈	completed 2026-06-08 14:30:16
DONE	/Volumes/导演们/亚历斯·冯·华麦丹/小东尼	completed 2026-06-08 14:30:59
DONE	/Volumes/导演们/亚历斯·冯·华麦丹/艾玛布兰克的最后一天	completed 2026-06-08 14:31:23
DONE	/Volumes/导演们/亚历斯·冯·华麦丹/阿宝	completed 2026-06-08 14:31:53
DONE	/Volumes/导演们/伊利亚·卡赞/伊甸园之东	completed 2026-06-08 14:34:05
DONE	/Volumes/导演们/伊利亚·卡赞/作法自毙	completed 2026-06-08 14:35:13
DONE	/Volumes/导演们/保罗·托马斯·安德森/木兰花	completed 2026-06-08 16:13:23
DONE	/Volumes/导演们/保罗·索伦蒂诺/为父寻仇	completed 2026-06-08 16:20:14
DONE	/Volumes/导演们/保罗·索伦蒂诺/同名的人	completed 2026-06-08 16:21:38
DONE	/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/关于基耶斯洛夫斯的纪录片/基耶斯洛夫斯如是说	completed 2026-06-08 16:21:52
FAILED	/Volumes/导演们/克日什托夫·基耶斯洛夫斯基/短片/愿望音乐会	subtitle encoding is not supported: /Volumes/导演们/克日什托夫·基耶斯洛夫斯基/短片/愿望音乐会/愿望音乐会.Concert.of.Wishes.1967.chs.srt
DONE	/Volumes/导演们/克林特·伊斯特伍德/天涯父子情	completed 2026-06-08 16:22:20
DONE	/Volumes/导演们/克林特·伊斯特伍德/春花秋月未了情	completed 2026-06-08 16:22:45
DONE	/Volumes/导演们/克林特·伊斯特伍德/迷雾追魂	completed 2026-06-08 16:23:10
FAILED	/Volumes/导演们/冈本喜八/替人报仇的助六	subtitle encoding is not supported: /Volumes/导演们/冈本喜八/替人报仇的助六/替人报仇的助六.Vengeance.For.Sale.2001.DVDRip.XviD-UBiK.srt
FAILED	/Volumes/导演们/冈本喜八/江分利満氏	subtitle encoding is not supported: /Volumes/导演们/冈本喜八/江分利満氏/江分利満氏の優雅な生活The.Elegant.Life.of.Mr.Everyman.1963.DVDRip.AC3.XviD-MDCOrient.srt
DONE	/Volumes/导演们/刘别谦/默片/从柏林来的迈耶	completed 2026-06-08 16:23:28
DONE	/Volumes/导演们/刘别谦/默片/在我死后	completed 2026-06-08 16:23:44
DONE	/Volumes/导演们/刘别谦/默片/欢乐监狱	completed 2026-06-08 16:24:12
DONE	/Volumes/导演们/努里·比格·锡兰/小镇	completed 2026-06-08 16:24:53
FAILED	/Volumes/导演们/南尼·莫莱蒂/凯门鳄	subtitle encoding is not supported: /Volumes/导演们/南尼·莫莱蒂/凯门鳄/凯门鳄.The.Caiman.2006.576p.WEB-DL.H264-FW.srt
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/短片/丹麦小村教堂	completed 2026-06-08 16:25:06
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/短片/克罗根与卡隆堡	completed 2026-06-08 16:25:11
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/短片/土地来的水	completed 2026-06-08 16:25:17
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/短片/抗癌	completed 2026-06-08 16:25:21
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/短片/斯托斯特姆桥	completed 2026-06-08 16:25:24
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/索伦森	completed 2026-06-08 16:25:29
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/词语	completed 2026-06-08 16:27:52
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/赶船	completed 2026-06-08 16:27:57
DONE	/Volumes/导演们/卡尔·西奥多·德莱叶/铁轨	completed 2026-06-08 16:28:14
DONE	/Volumes/导演们/卡洛斯·绍拉/一代名画家戈雅在波尔多	completed 2026-06-08 16:28:44
DONE	/Volumes/导演们/卡洛斯·绍拉/圣力三重奏	completed 2026-06-08 16:29:09
FAILED	/Volumes/导演们/卡洛斯·绍拉/妈妈一百岁	subtitle encoding is not supported: /Volumes/导演们/卡洛斯·绍拉/妈妈一百岁/妈妈一百岁.mama.cumple.cien.anos.1979.srt
DONE	/Volumes/导演们/卡洛斯·绍拉/安娜与狼	completed 2026-06-08 16:29:36
DONE	/Volumes/导演们/卡洛斯·绍拉/布努埃尔与圆桌骑士	completed 2026-06-08 16:30:06
FAILED	/Volumes/导演们/卡洛斯·绍拉/薄荷刨冰	subtitle encoding is not supported: /Volumes/导演们/卡洛斯·绍拉/薄荷刨冰/薄荷刨冰.srt
DONE	/Volumes/导演们/卡洛斯·绍拉/被蒙上的双眼	completed 2026-06-08 16:30:37
FAILED	/Volumes/导演们/卢基诺·维斯康蒂/纳粹狂魔	subtitle encoding is not supported: /Volumes/导演们/卢基诺·维斯康蒂/纳粹狂魔/纳粹狂魔.La.Caduta.Degli.Dei.1969.DVDRip.DivX.chs.srt
DONE	/Volumes/导演们/吉洛·彭泰科沃/阿尔及尔之战	completed 2026-06-08 16:33:45
DONE	/Volumes/导演们/大卫·林奇/我心狂野	completed 2026-06-08 16:35:18
DONE	/Volumes/导演们/奥利佛·斯通/天生杀人狂	completed 2026-06-08 16:37:34
FAILED	/Volumes/导演们/奥逊·威尔斯/午夜钟声(英字)	subtitle encoding is not supported: /Volumes/导演们/奥逊·威尔斯/午夜钟声(英字)/午夜钟声.Welles.Orson.-.1965.-.Campanadas.a.medianoche.srt
DONE	/Volumes/导演们/威廉·惠勒/危急时刻	completed 2026-06-08 16:38:06
DONE	/Volumes/导演们/威廉·惠勒/大侦探故事	completed 2026-06-08 16:38:35
DONE	/Volumes/导演们/安东尼·曼/边城喋血记	completed 2026-06-08 16:39:00
DONE	/Volumes/导演们/安东尼奥尼/奇遇	completed 2026-06-08 16:42:05
DONE	/Volumes/导演们/安东尼奥尼/放大	completed 2026-06-08 16:44:50
DONE	/Volumes/导演们/安德烈·塔尔科夫斯基/牺牲	completed 2026-06-08 16:49:16
DONE	/Volumes/导演们/寺山修司/死者田园祭	completed 2026-06-08 16:50:06
FAILED	/Volumes/导演们/小林正树/在我冒险的日	subtitle encoding is not supported: /Volumes/导演们/小林正树/在我冒险的日/在我冒险的日.Inn.of.Evil.(1971.Masaki.Kobayashi).DVDrip.Jose.El.Luzu.srt
DONE	/Volumes/导演们/巴斯特·基顿/大学	completed 2026-06-08 16:50:29
FAILED	/Volumes/导演们/布莱恩·德·帕尔玛/危情羔羊	subtitle encoding is not supported: /Volumes/导演们/布莱恩·德·帕尔玛/危情羔羊/危情羔羊.Raising.Cain.1992.DVDRiP.XviD-Grand.chs.srt
FAILED	/Volumes/导演们/布莱恩·德·帕尔玛/嗨，妈妈	subtitle encoding is not supported: /Volumes/导演们/布莱恩·德·帕尔玛/嗨，妈妈/嗨，妈妈.Hi.Mom.1970.WS.DVDRip.XviD-FRAGMENT.srt
DONE	/Volumes/导演们/布莱恩·德·帕尔玛/节选修订	completed 2026-06-08 16:50:54
FAILED	/Volumes/导演们/布莱恩·德·帕尔玛/迷情记	subtitle encoding is not supported: /Volumes/导演们/布莱恩·德·帕尔玛/迷情记/迷情记.Obsession.1976.DVDRip.x264.DD5.1-OP.srt
DONE	/Volumes/导演们/布莱恩·德·帕尔玛/铁面无私	completed 2026-06-08 16:52:18
DONE	/Volumes/导演们/布鲁诺·杜蒙/人之子	completed 2026-06-08 16:56:06
DONE	/Volumes/导演们/布鲁诺·杜蒙/人啊人	completed 2026-06-08 17:01:49
DONE	/Volumes/导演们/布鲁诺·杜蒙/哈德维希	completed 2026-06-08 17:08:19
DONE	/Volumes/导演们/布鲁诺·杜蒙/撒旦之外	completed 2026-06-08 17:21:19
DONE	/Volumes/导演们/帕索里尼/12月12日	completed 2026-06-08 17:21:32
DONE	/Volumes/导演们/帕索里尼/萨那的城墙	completed 2026-06-08 17:21:37
FAILED	/Volumes/导演们/弗里茨·朗/夜澜人未静	subtitle encoding is not supported: /Volumes/导演们/弗里茨·朗/夜澜人未静/夜澜人未静.While.The.City.Sleeps.1956.srt
FAILED	/Volumes/导演们/弗里茨·朗/恶人牧场	subtitle encoding is not supported: /Volumes/导演们/弗里茨·朗/恶人牧场/恶人牧场.Rancho.Notorious.1952.DVDRip.XviD-iMMORTALs.srt
DONE	/Volumes/导演们/成濑巳喜男/女人中的陌生人	completed 2026-06-08 17:22:11
FAILED	/Volumes/导演们/成濑巳喜男/幸福生活	subtitle encoding is not supported: /Volumes/导演们/成濑巳喜男/幸福生活/幸福生活.Tanoshiki.kana.jinsei.This.Happy.Life.1944.Mikio.Naruse.srt
DONE	/Volumes/导演们/成濑巳喜男/愿妻如蔷薇	completed 2026-06-08 17:22:39
DONE	/Volumes/导演们/成濑巳喜男/晚菊	completed 2026-06-08 17:23:07
DONE	/Volumes/导演们/托尼·理查德森/艺人	completed 2026-06-08 17:23:33
DONE	/Volumes/导演们/托尼·理查德森/苦恋	completed 2026-06-08 17:24:00
DONE	/Volumes/导演们/拉杜·裘德/倒霉性爱.发狂黄片	completed 2026-06-08 17:25:44
FAILED	/Volumes/导演们/拉杜·裘德/喝彩	subtitle encoding is not supported: /Volumes/导演们/拉杜·裘德/喝彩/Aferim!.2015.BDRip.X264.iNT-TLF.chs.srt
DONE	/Volumes/导演们/斯坦利·库布里克/2001太空漫游/2001：创造神话	completed 2026-06-08 17:26:06
DONE	/Volumes/导演们/斯坦利·库布里克/2001太空漫游/看见未来的视野：2001的预言	completed 2026-06-08 17:26:18
DONE	/Volumes/导演们/斯坦利·库布里克/2001太空漫游/站在库布里克的肩上：2001的馈赠	completed 2026-06-08 17:26:29
DONE	/Volumes/导演们/斯坦利·库布里克/斯坦利·库布里克的视角	completed 2026-06-08 17:26:39
DONE	/Volumes/导演们/斯坦利·库布里克/杀手之吻	completed 2026-06-08 17:28:12
DONE	/Volumes/导演们/斯坦利·库布里克/闪灵/遗忘的风景：雕塑“闪灵”	completed 2026-06-08 17:28:44
